,Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Location
139,23/10/2015,20:08:58,chinese,female,moderate,34.0,no,no_kids,15.0,0.0,11.0,2.963425135,101.741978,"Jalan Institusi, Seksyen 11, Bandar Baru Bangi, Sepang, Selangor, 62500, Malaysia"
140,23/10/2015,20:39:42,foreigner,male,thin,39.40782991962665,no,no_kids,36.0,4.0,12.0,2.940328973,101.7055251,"Kompleks D, Persiaran Sultan Salahuddin Abdul Aziz Shah, Presint 1, Putrajaya, 62519, Malaysia"
141,23/10/2015,21:18:54,foreigner,female,thin,39.0,no,young,11.0,1.0,20.0,2.938166689,101.6621167,"LimKokWing University College, Jalan Teknokrat 1/1, Cyber 4, Cyberjaya, Sepang, Selangor, 61250, Malaysia"
142,23/10/2015,21:51:00,malay,female,moderate,39.40782991962665,yes,toddler,54.0,3.0,18.0,2.923160209,101.6656603,"Cyberview Lodge Resort and Spa, Persiaran Tasik, Cyber 7, Cyberjaya, Sepang, Selangor, 62100, Malaysia"
143,23/10/2015,22:31:34,indian,female,fat,40.0,yes,young,53.0,1.0,18.0,2.916494544,101.7354934,"Jalan Haji Omar 2/6, Kampung Desa Putra, Sepang, Selangor, 63450, Malaysia"
144,23/10/2015,22:58:27,chinese,female,thin,42.0,no,no_kids,19.0,1.0,17.0,2.963186713,101.6832483,"Jalan P11, Presint 11, Putrajaya, 62300, Malaysia"
145,23/10/2015,23:38:01,malay,female,fat,39.40782991962665,no,no_kids,43.0,5.0,14.0,2.928833077,101.7399022,"Jalan Sungai Merab Dalam, Kampung Desa Putra, Kampung Sungai Merab Ulu, Sepang, Selangor, 63450, Malaysia"
146,24/10/2015,0:18:48,chinese,male,fat,36.0,no,no_kids,58.0,3.0,19.0,2.918699478,101.6941536,"Jalan P18 C, Presint 18, Putrajaya, 62150, Malaysia"
147,24/10/2015,0:38:01,malay,female,thin,28.0,yes,baby,17.0,3.0,21.0,2.906957309,101.6511576,"HASIL, Lingkaran Cyber Point Barat, Cyber 12, Cyberjaya, Sepang, Selangor, 63000, Malaysia"
148,24/10/2015,1:31:38,malay,male,fat,53.0,no,no_kids,26.0,2.0,8.0,2.945394523,101.7070453,"Kompleks F, Jalan Perdana Timur A, Presint 1, Putrajaya, 62000, Malaysia"
149,24/10/2015,6:44:22,malay,male,thin,42.0,no,no_kids,22.0,5.0,8.0,2.943783594,101.731658,"Presint 15, Putrajaya, 62050, Malaysia"
150,24/10/2015,6:56:49,chinese,female,moderate,39.0,no,no_kids,28.0,4.0,15.0,2.972629888,101.7191107,"Lebuhraya Lembah Klang Selatan, IOI Resort City, Sepang, Selangor, 62502, Malaysia"
151,24/10/2015,8:51:44,malay,male,fat,40.0,no,no_kids,51.0,4.0,14.0,2.935676597,101.7274257,"Presint 15, Putrajaya, 62050, Malaysia"
152,24/10/2015,9:07:33,indian,female,thin,41.0,no,no_kids,48.0,0.0,11.0,2.911565983,101.7095475,"Kampung Limau Manis, Sepang, Selangor, 62150, Malaysia"
153,24/10/2015,9:22:05,malay,female,moderate,50.0,no,no_kids,36.0,0.0,13.0,2.93940093,101.6495988,"MEX, Cyberjaya, Sepang, Selangor, 63200, Malaysia"
154,24/10/2015,9:23:10,malay,female,moderate,48.0,no,no_kids,57.0,3.0,10.0,2.971197986,101.6686288,"Lebuhraya Maju, Sepang, Selangor, 62300, Malaysia"
155,24/10/2015,9:23:10,malay,female,thin,42.0,no,no_kids,19.0,3.0,20.0,2.946191658,101.7327251,"Presint 15, Putrajaya, 62050, Malaysia"
156,24/10/2015,9:24:29,malay,male,moderate,51.0,no,no_kids,45.0,0.0,11.0,2.938586136,101.6421316,"Kelab Komuniti Taman Tasik Cyberjaya, Persiaran Semarak Api, Cyber 11, Cyberjaya, Sepang, Selangor, 63200, Malaysia"
157,24/10/2015,10:30:48,chinese,female,thin,54.0,no,no_kids,11.0,5.0,7.0,2.96041273,101.6703822,"Presint 11, Putrajaya, 62300, Malaysia"
158,24/10/2015,10:30:48,malay,male,thin,50.0,yes,toddler,21.0,5.0,13.0,2.971906764,101.7333458,"Universiti Tenaga Nasional (Kampus Putrajaya), Lebuhraya Lembah Klang Selatan, IOI Resort City, Sepang, Selangor, 62502, Malaysia"
159,24/10/2015,10:47:32,malay,female,fat,44.0,no,no_kids,39.0,5.0,19.0,2.962840565,101.6707429,"Presint 11, Putrajaya, 62300, Malaysia"
160,24/10/2015,10:59:09,malay,female,fat,39.40782991962665,no,no_kids,35.67082167387433,0.0,12.0,2.95610342,101.7455091,"Lorong DB16, Kampung Dato' Abu Bakar Baginda, Sepang, Selangor, 43650, Malaysia"
161,24/10/2015,11:12:18,malay,female,moderate,45.0,yes,young,35.67082167387433,0.0,19.0,2.939959365,101.6843272,"Kompleks Sekolah Bestari Presint 8, Jalan P8 A, Presint 8, Putrajaya, 62250, Malaysia"
162,24/10/2015,11:32:11,malay,male,fat,41.0,yes,young,59.0,1.0,15.0,2.904171206,101.7115568,"Persiaran Desa Pinggiran Putra 2, Desa Pinggiran Putra, Sepang, Selangor, 62150, Malaysia"
163,24/10/2015,11:34:26,indian,female,moderate,37.0,no,no_kids,35.67082167387433,5.0,18.0,2.963192269,101.6578329,"Sepang, Selangor, 62300, Malaysia"
164,24/10/2015,12:00:51,indian,female,moderate,35.0,no,no_kids,35.67082167387433,4.0,7.0,2.925180031,101.6878806,"Perbendaharaan Negara, Persiaran Perdana, Presint 2, Putrajaya, 62675, Malaysia"
165,24/10/2015,12:14:54,chinese,male,thin,53.0,no,baby,17.0,3.0,10.0,2.908187096,101.6391063,"Cyber 9, Cyberjaya, Sepang, Selangor, 63000, Malaysia"
166,24/10/2015,12:37:44,chinese,male,moderate,53.0,no,no_kids,29.0,0.0,10.0,2.932600311,101.6594659,"Putrajaya Link, Cyber 4, Cyberjaya, Sepang, Selangor, 63200, Malaysia"
167,24/10/2015,13:05:01,chinese,male,moderate,51.0,no,no_kids,38.0,4.0,14.0,2.931545986,101.6823876,"Presint 8, Putrajaya, 62250, Malaysia"
168,24/10/2015,13:30:48,malay,female,moderate,32.0,no,no_kids,48.0,1.0,13.0,2.971431589,101.7405171,"Petronas Research, Lebuhraya Utara–Selatan, Majlis Perbandaran Kajang, Hulu Langat, Selangor, 43650, Malaysia"
169,24/10/2015,13:37:15,malay,female,thin,52.0,no,no_kids,58.0,1.0,12.0,2.912918927,101.7331987,"Jalan Seri Saujana 6, Taman Seri Saujana, Sepang, Selangor, 63450, Malaysia"
170,24/10/2015,13:37:15,malay,female,thin,50.0,no,no_kids,11.0,3.0,13.0,2.908755511,101.6887063,"Jambatan Seri Setia, Lebuh Wadi Ehsan, Putrajaya, 62100, Malaysia"
171,24/10/2015,14:07:01,malay,male,moderate,31.0,no,no_kids,56.0,1.0,17.0,2.914610198,101.6718867,"Jalan 1/3, Perdana Lakeview East, Cyberjaya, Sepang, Selangor, 62100, Malaysia"
172,24/10/2015,14:28:38,indian,female,moderate,54.0,no,no_kids,11.0,5.0,17.0,2.955138899,101.6788419,"Presint 11, Putrajaya, 61250, Malaysia"
173,24/10/2015,14:39:02,foreigner,male,thin,47.0,no,no_kids,22.0,0.0,14.0,2.959588224,101.7137654,"Persiaran Timur, Presint 12, Putrajaya, 62502, Malaysia"
174,24/10/2015,14:51:31,chinese,female,moderate,39.0,no,no_kids,37.0,3.0,18.0,2.969093026,101.6918532,"Presint 11, Putrajaya, 62300, Malaysia"
175,24/10/2015,14:55:41,indian,female,thin,50.0,no,no_kids,19.0,3.0,17.0,2.959252251,101.666786,"Presint 11, Putrajaya, 62300, Malaysia"
176,24/10/2015,15:01:59,indian,male,moderate,34.0,no,no_kids,56.0,3.0,10.0,2.927328854,101.6759946,"Lebuh Sentosa, Putrajaya, 62250, Malaysia"
177,24/10/2015,15:20:20,malay,female,thin,47.0,no,no_kids,42.0,0.0,7.0,2.931887212,101.6407213,"Universiti Multimedia, Persiaran Multimedia, Cyber 11, Cyberjaya, Sepang, Selangor, 63000, Malaysia"
178,24/10/2015,15:30:07,malay,female,fat,40.0,no,no_kids,20.0,3.0,13.0,2.939454169,101.639956,"Setia Eco Glades, Cyberjaya, Sepang, Selangor, 63200, Malaysia"
179,24/10/2015,15:30:07,chinese,female,thin,51.0,no,no_kids,14.0,2.0,7.0,2.965380492,101.6358077,"Kampung Pulau Meranti, Sepang, Selangor, 47120, Malaysia"
180,24/10/2015,15:30:07,chinese,male,moderate,37.0,no,no_kids,16.0,1.0,20.0,2.934599617,101.6622515,"Persiaran APEC, Cyber 4, Cyberjaya, Sepang, Selangor, 61250, Malaysia"
181,24/10/2015,17:07:48,malay,female,moderate,40.0,no,no_kids,37.0,2.0,10.0,2.913977854,101.7214809,"Lengkok Mekar 2, Sepang, Selangor, 63450, Malaysia"
182,24/10/2015,17:07:48,malay,female,thin,54.0,yes,young,38.0,0.0,14.0,2.953151892,101.6457876,"Sepang, Selangor, 47120, Malaysia"
183,24/10/2015,17:32:53,indian,female,moderate,39.40782991962665,no,no_kids,58.0,5.0,15.0,2.947404674,101.7225155,"Jalan P14L, Presint 14, Putrajaya, 62050, Malaysia"
184,24/10/2015,18:56:36,indian,female,moderate,49.0,no,no_kids,18.0,3.0,10.0,2.957236712,101.6394192,"Sepang, Selangor, 47120, Malaysia"
185,24/10/2015,19:02:34,indian,female,thin,39.0,no,no_kids,24.0,3.0,20.0,2.95109411,101.7134341,"Persiaran Timur, Presint 12, Putrajaya, 62000, Malaysia"
186,24/10/2015,19:39:23,malay,male,thin,41.0,no,no_kids,53.0,2.0,7.0,2.963450278,101.6887548,"Presint 11, Putrajaya, 61250, Malaysia"
187,24/10/2015,19:39:23,chinese,female,moderate,40.0,no,no_kids,34.0,4.0,8.0,2.935396969,101.742992,"Jalan Sungai Merab Dalam, Kampung Desa Putra, Kampung Sungai Merab Ulu, Sepang, Selangor, 63450, Malaysia"
188,24/10/2015,20:03:39,malay,male,thin,41.0,no,no_kids,16.0,2.0,15.0,2.958858058,101.6947694,"Presint 13, Putrajaya, 62502, Malaysia"
189,24/10/2015,20:07:19,chinese,female,thin,51.0,no,no_kids,35.0,3.0,20.0,2.92627066,101.7287669,"Puncak Pinggiran Putra, Sepang, Selangor, 63450, Malaysia"
190,24/10/2015,20:59:01,malay,female,fat,29.0,no,no_kids,45.0,1.0,9.0,2.935001243,101.6394673,"Cyber 1, Cyberjaya, Sepang, Selangor, Malaysia"
191,24/10/2015,20:59:01,malay,female,fat,45.0,no,no_kids,42.0,2.0,8.0,2.934964024,101.7319388,"Presint 15, Putrajaya, 62050, Malaysia"
192,24/10/2015,20:59:01,malay,female,fat,54.0,no,no_kids,50.0,5.0,14.0,2.934500834,101.6301718,"Lepironia Garden, Setia Eco Glades, Cyberjaya, Sepang, Selangor, 63200, Malaysia"
193,24/10/2015,21:06:04,indian,male,moderate,45.0,no,no_kids,55.0,1.0,14.0,2.945916206,101.7466365,"Ibu Pejabat Agensi Antidadah Kebangsaan, Jalan Bukit 1, Majlis Perbandaran Kajang, Selangor, 43000, Malaysia"
194,24/10/2015,21:12:32,malay,female,fat,39.0,no,no_kids,29.0,3.0,14.0,2.960308476,101.7017119,"Presint 13, Putrajaya, 62502, Malaysia"
195,24/10/2015,21:12:32,malay,female,thin,53.0,no,no_kids,19.0,3.0,15.0,2.967103729,101.7250105,"Universiti Tenaga Nasional (Kampus Putrajaya), Lebuhraya Lembah Klang Selatan, IOI Resort City, Sepang, Selangor, 62502, Malaysia"
196,24/10/2015,21:45:54,malay,female,thin,37.0,no,no_kids,53.0,3.0,21.0,2.938023108,101.6986246,"Kompleks C, Lebuh Perdana Selatan, Presint 1, Putrajaya, 62514, Malaysia"
197,24/10/2015,21:45:54,malay,male,fat,50.0,no,no_kids,53.0,5.0,21.0,2.954296233,101.7289079,"Jalan P14, Presint 14, Putrajaya, 62500, Malaysia"
198,24/10/2015,23:32:46,chinese,female,thin,34.0,no,no_kids,24.0,5.0,17.0,2.907214587,101.7204091,"Sepang, Selangor, 63450, Malaysia"
199,24/10/2015,23:40:46,indian,male,thin,46.0,no,no_kids,52.0,3.0,14.0,2.934446367,101.7068809,"Danau Mutiara, Jalan P16/1, Presint 16, Putrajaya, 62150, Malaysia"
200,24/10/2015,23:47:35,malay,male,thin,33.0,no,no_kids,59.0,0.0,21.0,2.956628239,101.6924876,"Jalan P11A 6/1, Presint 11, Putrajaya, 61250, Malaysia"
201,25/10/2015,0:08:09,malay,male,fat,42.0,no,no_kids,39.0,3.0,7.0,2.914232837,101.6770645,"Jambatan Seri Saujana, Lebuh Saujana, Presint 4, Putrajaya, 62100, Malaysia"
202,25/10/2015,0:11:08,malay,male,fat,50.0,no,no_kids,15.0,4.0,20.0,2.908522335,101.7102631,"Jalan Pinggiran Putra 1/11, Desa Pinggiran Putra, Sepang, Selangor, 62150, Malaysia"
203,25/10/2015,1:29:47,chinese,female,fat,54.0,no,no_kids,29.0,5.0,8.0,2.969853108,101.7228356,"IOI Resort City, Sepang, Selangor, 62502, Malaysia"
204,25/10/2015,8:15:00,chinese,male,thin,38.0,no,no_kids,24.0,3.0,14.0,2.930409306,101.6978024,"Lebuh Perdana Selatan, Presint 16, Putrajaya, 62150, Malaysia"
205,25/10/2015,8:15:00,chinese,female,thin,30.0,no,no_kids,36.0,1.0,15.0,2.924422945,101.6926708,"Kementerian Luar Negeri (Wisma Putra), Lebuh Bestari, Putrajaya, 62150, Malaysia"
206,25/10/2015,8:17:23,malay,male,fat,54.0,no,no_kids,16.0,1.0,21.0,2.924179969,101.7160804,"Sepang, Selangor, Malaysia"
207,26/10/2015,8:40:01,malay,female,moderate,47.0,no,no_kids,13.0,4.0,16.0,2.921285236,101.7428619,"Jalan Sungai Merab, Kampung Desa Putra, Kampung Sungai Merab Ulu, Sepang, Selangor, 63450, Malaysia"
208,26/10/2015,8:40:01,malay,male,thin,29.0,no,no_kids,52.0,0.0,14.0,2.949445908,101.6366304,"Cyber 2, Sepang, Selangor, 47120, Malaysia"
209,26/10/2015,8:40:01,malay,female,fat,46.0,no,no_kids,43.0,3.0,7.0,2.903899253,101.7467809,"Sepang, Selangor, 63450, Malaysia"
210,26/10/2015,8:40:01,malay,male,moderate,41.0,yes,baby,13.0,2.0,10.0,2.918568826,101.6655585,"Nyonya Valley Restaurant, Lebuhraya Damansara‒Puchong ‒ Putrajaya dan Cyberjaya, Cyber 7, Cyberjaya, Sepang, Selangor, 62200, Malaysia"
211,26/10/2015,9:15:05,indian,male,moderate,41.0,no,no_kids,26.0,1.0,10.0,2.917723073,101.7385997,"Jalan Omar, Kampung Desa Putra, Sepang, Selangor, 63450, Malaysia"
212,29/10/2015,21:19:48,chinese,female,moderate,42.0,no,no_kids,35.0,3.0,11.0,2.948750936,101.6883207,"Presint 10, Putrajaya, 61250, Malaysia"
213,29/10/2015,21:28:23,chinese,female,fat,32.0,no,no_kids,44.0,2.0,14.0,2.94215071,101.6661886,"Lebuhraya Damansara‒Puchong ‒ Putrajaya dan Cyberjaya, Cyber 3, Cyberjaya, Sepang, Selangor, 62300, Malaysia"
214,29/10/2015,21:28:23,malay,male,fat,35.0,no,no_kids,56.0,5.0,14.0,2.946104338,101.6782598,"Presint 9, Putrajaya, 61250, Malaysia"
215,29/10/2015,21:30:29,foreigner,female,fat,45.0,no,no_kids,37.0,2.0,18.0,2.91708056,101.7063833,"Presint 17, Putrajaya, 62150, Malaysia"
216,29/10/2015,21:49:52,indian,male,moderate,39.40782991962665,yes,young,54.0,3.0,11.0,2.929293961,101.7216268,"Sepang, Selangor, 63450, Malaysia"
217,29/10/2015,21:59:25,malay,female,fat,47.0,no,no_kids,16.0,3.0,8.0,2.932200514,101.6887817,"Jalan P2 A, Presint 2, Putrajaya, 62675, Malaysia"
218,29/10/2015,21:59:25,malay,male,fat,34.0,no,no_kids,49.0,0.0,20.0,2.958225344,101.6816153,"Presint 11, Putrajaya, 61250, Malaysia"
219,29/10/2015,21:59:25,malay,female,moderate,44.0,no,no_kids,25.0,4.0,12.0,2.970728476,101.7225717,"IOI Resort City, Sepang, Selangor, 62502, Malaysia"
220,29/10/2015,22:38:51,indian,male,fat,38.0,no,no_kids,51.0,1.0,18.0,2.960950706,101.7416634,"Jalan Mawar Putih, Kampung Dato' Abu Bakar Baginda, Majlis Perbandaran Kajang, Hulu Langat, Selangor, 43650, Malaysia"
221,30/10/2015,18:53:06,malay,male,thin,49.0,no,no_kids,16.0,0.0,8.0,2.930343851,101.6973027,"Lebuh Perdana Selatan, Presint 16, Putrajaya, 62150, Malaysia"
222,01/11/2015,6:44:39,malay,female,moderate,47.0,no,no_kids,23.0,1.0,16.0,2.951659203,101.7083832,"Presint 12, Putrajaya, 62000, Malaysia"
223,01/11/2015,7:15:46,malay,female,thin,39.40782991962665,no,no_kids,15.0,0.0,11.0,2.969799293,101.6626852,"Lebuhraya Maju, 16 Sierra, Sepang, Selangor, 47110, Malaysia"
224,01/11/2015,7:49:27,indian,male,thin,52.0,no,no_kids,32.0,5.0,16.0,2.923524901,101.7374016,"Taman Casa Mekar, Kampung Sungai Merab Ulu, Sepang, Selangor, 63450, Malaysia"
225,01/11/2015,8:07:53,malay,male,fat,29.0,yes,young,30.0,2.0,11.0,2.959053443,101.6525998,"Cyberjaya, Sepang, Selangor, 47120, Malaysia"
226,02/11/2015,13:32:51,foreigner,male,thin,44.0,no,no_kids,11.0,4.0,8.0,2.943017762,101.7169631,"Lebuh Perdana Timur, Putrajaya, 62000, Malaysia"
227,02/11/2015,13:54:53,indian,male,moderate,50.0,no,no_kids,26.0,3.0,12.0,2.927838796,101.6800139,"Texas Chicken, Jalan P8 G, Presint 8, Putrajaya, 62250, Malaysia"
228,02/11/2015,14:29:06,malay,female,fat,34.0,no,no_kids,22.0,5.0,16.0,2.943391953,101.6838972,"Presint 10, Putrajaya, 62250, Malaysia"
229,02/11/2015,14:40:43,malay,female,moderate,53.0,no,no_kids,22.0,0.0,15.0,2.955817524,101.6291738,"Sepang, Selangor, 47120, Malaysia"
230,02/11/2015,14:50:13,malay,male,fat,39.40782991962665,no,no_kids,60.0,4.0,14.0,2.933546101,101.6685273,"Presint 7, Putrajaya, 62250, Malaysia"
231,02/11/2015,14:50:13,malay,male,moderate,39.40782991962665,no,no_kids,32.0,4.0,9.0,2.945753843,101.7205461,"Jalan P14, Presint 14, Putrajaya, 62500, Malaysia"
232,02/11/2015,15:15:59,indian,female,thin,36.0,no,no_kids,17.0,4.0,19.0,2.908471426,101.6472248,"HP Global Centre, Persiaran Ceria, Cyber 8, Cyberjaya, Sepang, Selangor, 63000, Malaysia"
233,02/11/2015,15:20:26,malay,male,thin,43.0,no,no_kids,21.0,0.0,13.0,2.949665041,101.7160896,"Jalan P14C 1, Presint 14, Putrajaya, 62050, Malaysia"
234,02/11/2015,17:19:17,malay,female,fat,44.0,no,no_kids,30.0,5.0,10.0,2.944287621,101.7450908,"Jalan Utama 3, Sepang, Selangor, 43650, Malaysia"
235,02/11/2015,17:23:07,malay,female,fat,50.0,no,no_kids,19.0,0.0,15.0,2.938080613,101.6446418,"Kelab Komuniti Taman Tasik Cyberjaya, Persiaran Semarak Api, Cyber 11, Cyberjaya, Sepang, Selangor, 63200, Malaysia"
236,02/11/2015,17:23:07,malay,female,fat,55.0,no,no_kids,28.0,3.0,18.0,2.951148551,101.6999127,"Presint 1, Putrajaya, 62519, Malaysia"
237,02/11/2015,17:43:38,malay,female,moderate,29.0,no,no_kids,41.0,3.0,16.0,2.944442879,101.6932413,"Putrajaya Seafood Restaurant, Lebuh Perdana Barat, Presint 1, Putrajaya, 62514, Malaysia"
238,02/11/2015,17:47:23,indian,female,thin,28.0,no,no_kids,19.0,0.0,11.0,2.968831167,101.6437951,"Cyberjaya, Sepang, Selangor, 47120, Malaysia"
239,02/11/2015,18:06:43,malay,male,fat,35.0,no,no_kids,22.0,1.0,8.0,2.908265235,101.646757,"HP Global Centre, Persiaran Ceria, Cyber 8, Cyberjaya, Sepang, Selangor, 63000, Malaysia"
240,02/11/2015,18:18:21,malay,male,moderate,46.0,no,no_kids,43.0,1.0,13.0,2.920281423,101.6988294,"Jalan P18 D1/1, Presint 18, Putrajaya, 62150, Malaysia"
241,02/11/2015,18:39:35,indian,male,moderate,50.0,no,no_kids,26.0,4.0,16.0,2.94598195,101.6560701,"Persiaran APEC, Cyber 3, Cyberjaya, Sepang, Selangor, 62300, Malaysia"
242,02/11/2015,18:39:35,malay,female,thin,33.0,no,no_kids,32.0,5.0,9.0,2.937364649,101.6856716,"Presint 8, Putrajaya, 62250, Malaysia"
243,02/11/2015,19:00:24,malay,female,moderate,34.0,no,no_kids,53.0,0.0,9.0,2.934838576,101.7238196,"Presint 15, Putrajaya, 62000, Malaysia"
244,02/11/2015,19:02:13,malay,male,fat,40.0,no,no_kids,48.0,3.0,11.0,2.936138329,101.7184584,"Presint 15, Putrajaya, 62000, Malaysia"
245,02/11/2015,19:00:14,malay,female,fat,33.0,no,no_kids,44.0,2.0,11.0,2.914790045,101.6915935,"SK Putrajaya Presint 18 (2), Jalan P18 G, Presint 18, Putrajaya, 62100, Malaysia"
246,02/11/2015,19:14:08,indian,female,moderate,52.0,no,no_kids,11.0,2.0,9.0,2.960788038,101.6495573,"Kawasan Perindustrian Meranti Utama, Sepang, Selangor, 47110, Malaysia"
247,02/11/2015,19:14:08,chinese,male,fat,54.0,no,no_kids,50.0,5.0,9.0,2.935664733,101.7007438,"Jabatan Perkhidmatan Awam, Laluan Laman Putra 2, Presint 1, Putrajaya, 62519, Malaysia"
248,02/11/2015,19:35:06,malay,female,moderate,38.0,no,no_kids,33.0,0.0,18.0,2.916069594,101.7182686,"Kampung Limau Manis, Sepang, Selangor, 62150, Malaysia"
249,02/11/2015,19:36:41,foreigner,male,thin,43.0,no,no_kids,39.0,2.0,10.0,2.908670847,101.7407729,"Jalan Saujana 2/12, Taman Desa Saujana, Sepang, Selangor, 63450, Malaysia"
250,02/11/2015,19:49:45,foreigner,male,thin,45.0,no,no_kids,51.0,0.0,14.0,2.935895507,101.6683542,"Cyberjaya, Sepang, Selangor, 61250, Malaysia"
251,02/11/2015,20:11:16,malay,male,moderate,52.0,no,no_kids,27.0,0.0,21.0,2.91131555,101.679802,"Jalan Perpaduan, Presint 4, Putrajaya, 62100, Malaysia"
252,02/11/2015,20:11:16,malay,female,fat,37.0,no,no_kids,49.0,4.0,21.0,2.949295895,101.6396812,"Putrajaya Link, Cyber 2, Cyberjaya, Sepang, Selangor, 63200, Malaysia"
253,02/11/2015,20:43:51,malay,male,fat,41.0,no,no_kids,39.0,4.0,10.0,2.924567622,101.7276728,"Puncak Pinggiran Putra, Sepang, Selangor, 63450, Malaysia"
254,02/11/2015,21:21:52,malay,male,fat,45.0,no,no_kids,56.0,5.0,8.0,2.948343024,101.6529578,"Lebuhraya Maju, Cyberjaya, Sepang, Selangor, 63200, Malaysia"
255,02/11/2015,21:31:46,malay,female,thin,53.0,no,no_kids,35.0,4.0,16.0,2.914400354,101.7357973,"Jalan Keruing 8/2, Kampung Desa Putra, Sepang, Selangor, 63450, Malaysia"
256,02/11/2015,21:36:02,malay,male,thin,39.0,no,no_kids,43.0,5.0,14.0,2.923221244,101.649769,"Lingkaran Cyber Point Timur, Cyber 12, Cyberjaya, Sepang, Selangor, 63200, Malaysia"
257,02/11/2015,22:08:41,indian,male,moderate,32.0,no,no_kids,18.0,1.0,14.0,2.973088648,101.6651585,"Lebuhraya Lembah Klang Selatan, Sepang, Selangor, 62300, Malaysia"
258,02/11/2015,22:10:28,malay,female,thin,39.40782991962665,no,no_kids,43.0,0.0,7.0,2.911870442,101.6832623,"SEDA Malaysia, Persiaran Perdana, Presint 4, Putrajaya, 62100, Malaysia"
259,02/11/2015,23:09:00,indian,female,thin,33.0,no,no_kids,54.0,5.0,7.0,2.933525997,101.7384456,"Kampung Sungai Merab Ulu, Sepang, Selangor, 63450, Malaysia"
260,02/11/2015,23:12:22,indian,female,fat,46.0,no,no_kids,39.0,5.0,17.0,2.912532462,101.6392835,"Symphony Hills, Cyberjaya, Sepang, Selangor, 63000, Malaysia"
261,02/11/2015,23:14:25,indian,female,fat,30.0,no,no_kids,14.0,2.0,21.0,2.909648859,101.7357739,"Jalan Saujana 2/4, Taman Desa Saujana, Sepang, Selangor, 63450, Malaysia"
262,03/11/2015,0:26:16,chinese,male,moderate,55.0,no,no_kids,29.0,5.0,12.0,2.934576867,101.6463404,"Majlis Perbandaran Sepang, Persiaran Semarak Api, Cyber 11, Cyberjaya, Sepang, Selangor, 63200, Malaysia"
263,03/11/2015,0:34:09,indian,female,thin,30.0,no,no_kids,31.0,4.0,8.0,2.944681298,101.6922647,"Putrajaya Seafood Restaurant, Lebuh Perdana Barat, Presint 1, Putrajaya, 62514, Malaysia"
264,03/11/2015,0:54:05,malay,male,fat,34.0,no,no_kids,27.0,1.0,13.0,2.917023107,101.700027,"Presint 18, Putrajaya, 62150, Malaysia"
265,03/11/2015,1:14:32,indian,female,fat,39.0,no,no_kids,31.0,1.0,9.0,2.92694313,101.6567547,"Persiaran APEC, Cyber 6, Cyberjaya, Sepang, Selangor, 63200, Malaysia"
266,03/11/2015,8:09:27,chinese,female,fat,41.0,no,no_kids,34.0,1.0,14.0,2.938845758,101.6630768,"LimKokWing University College, Jalan Teknokrat 1/1, Cyber 4, Cyberjaya, Sepang, Selangor, 61250, Malaysia"
267,03/11/2015,8:51:31,chinese,male,fat,39.40782991962665,no,no_kids,32.0,1.0,16.0,2.918683142,101.7328589,"Jalan Bukit Dugang, Kampung Desa Putra, Sepang, Selangor, 63450, Malaysia"
268,03/11/2015,9:20:56,indian,male,moderate,35.0,no,no_kids,11.0,1.0,13.0,2.914040327,101.6617645,"Lebuhraya Damansara‒Puchong ‒ Putrajaya dan Cyberjaya, Cyber 7, Cyberjaya, Sepang, Selangor, 62200, Malaysia"
269,03/11/2015,10:39:34,malay,female,thin,34.0,no,no_kids,54.0,3.0,15.0,2.930154141,101.6609396,"Putrajaya Link, Cyber 4, Cyberjaya, Sepang, Selangor, 63200, Malaysia"
270,03/11/2015,14:27:01,chinese,male,moderate,55.0,no,no_kids,24.0,5.0,16.0,2.917883712,101.719975,"Kampung Limau Manis, Sepang, Selangor, 62150, Malaysia"
271,03/11/2015,15:22:19,indian,female,moderate,47.0,no,no_kids,49.0,3.0,11.0,2.926158683,101.6418201,"Universiti Multimedia, Persiaran Multimedia, Cyber 11, Cyberjaya, Sepang, Selangor, 63000, Malaysia"
